Time;Frequency;Current A;Current B;Current C;Voltage AB;Voltage BC;Voltage CA;Activepower;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
2021-07-08T14:45:00Z;600222;5650749969;6435768127;7128981781;225664444;2249473572;2245791779;2394853973;7449798107;4922;6,3585E+14;26405
2021-07-08T15:00:00Z;599835;5241481781;7891698456;6380409622;2256022949;2247694855;2249477692;243320446;6916945934;5819;63.37;26475
2021-07-08T15:15:00Z;59.96;3203992844;5347143173;6327711105;2252546539;2244045868;2238153076;184005909;4211771011;5108;63295;26.46
2021-07-08T15:30:00Z;600279;2919767189;5293405151;6343595886;2255880127;22465625;224276123;1799073792;3845607281;4644;62875;26.49
2021-07-08T15:45:00Z;599743;2898539543;5418193054;6354793167;2267833862;225953598;2256628876;1821675301;3840009689;4403;62735;26.46
2021-07-08T16:00:00Z;599912;2906666946;3132173347;4487080002;2268346558;2262091217;2259926605;1308043957;3853335142;4649;62985;26295
2021-07-08T16:15:00Z;600062;2817091751;2710559845;4458152008;2263900452;2257821198;225586731;1239809608;3728144884;4248;63.16;26.27
2021-07-08T16:30:00Z;599982;2876735878;2862511063;4340270996;2268865051;2260658569;2258820648;1251957798;3813820601;4280;63295;26.11
2021-07-08T16:45:00Z;599585;3542967987;4796989059;663326416;2275772705;2266043549;2263789673;1861749268;4709530354;4028;63.36;26045
2021-07-08T17:00:00Z;60035;1831088257;2932561493;2512285042;2270342102;2260525513;2261998901;8670167923;2431227684;2972;63.43;26.06
2021-07-08T17:15:00Z;599954;2345243263;2558929825;2365105057;2281021423;227100708;2271229248;8888751984;3127149343;2038;63.48;26.03
2021-07-08T17:30:00Z;600446;1727464676;2484052467;2297098351;2281274567;2272590637;2270299072;7850770473;2302918196;2056;63.62;25945
2021-07-08T17:45:00Z;59969;172890873;2494693375;2087584305;2285510254;2276960907;2275854645;7653574944;2309692144;1984;6,3725E+14;25.84
2021-07-08T18:00:00Z;600313;2425208664;2494176865;2091552925;2307516632;2298916016;2300273438;8662582397;3273036957;2064;6,3725E+14;25785
2021-07-08T18:15:00Z;600043;1734627342;2916952896;2138640404;2278384399;2267305145;2267463226;8097346306;2309800625;2020;64.02;25.68
2021-07-08T18:30:00Z;599484;1877375031;2769620132;2113228226;2271697388;2260291901;2263750305;8308973312;2494594336;2036;64.2;25.66
2021-07-08T18:45:00Z;600026;1868648911;2880623627;2033031273;2292653656;2281464691;2283148804;8386131287;2505101681;2286;64.42;25555
2021-07-08T19:00:00Z;599827;1912218285;2765954971;2044641113;2291417236;2280541077;2281602936;8365805626;2561775923;2189;64465;25.48
2021-07-08T19:15:00Z;600504;190496254;281091156;2361970901;23019664;2288282013;2290527802;8774609566;2563406229;2192;64.77;25.43
2021-07-08T19:30:00Z;600396;1971508408;3008854294;251715126;2310311584;229803833;230076889;9291040421;2663310528;2186;64.88;25375
2021-07-08T19:45:00Z;599886;196975174;3076489449;2436271477;2314481659;2302755432;2305038452;938564682;2665647268;2199;65035;25.35
2021-07-08T20:00:00Z;600054;197526207;2958229065;2134947777;2303062592;229315094;2292809753;8802252769;2658389807;2210;65595;25335
2021-07-08T20:15:00Z;600475;1973508644;2962009811;2206604958;2310725555;229899765;2299849701;8,89472E+14;2664882421;2248;66035;25205
2021-07-08T20:30:00Z;599737;1967952347;2895093155;2144880676;2321189117;2309579315;2310692902;8766879082;2669760227;2258;66885;25135
2021-07-08T20:45:00Z;600135;198400631;3068706703;2035445404;2324995117;2310707855;231194046;8879659653;2694944382;2175;67.16;25065
2021-07-08T21:00:00Z;60035;1895343971;2798452759;2446725082;2326700592;2312602234;2315455933;8878455162;2577910423;2371;67.92;25.06
2021-07-08T21:15:00Z;60022;1869596672;297177906;2369696045;2327150421;2312599182;2316756897;8937208176;254344511;2184;67.76;24.89
2021-07-08T21:30:00Z;59.96;2761964035;2817491722;21270895;2326791229;2313509674;2316763458;9773566246;3756997347;2235;67435;24655
2021-07-08T21:45:00Z;600464;2567254257;2977571487;1978723717;2313503876;2302863312;230228775;946483326;3470248699;2278;67.03;24525
2021-07-08T22:00:00Z;599697;1878961182;3007837296;2130795479;2306871338;229357666;2296977081;8663626671;2534115076;2173;66.88;24.33
2021-07-08T22:15:00Z;599868;1938479614;2814775658;2232252121;2314784698;2301658936;2305723267;8695625305;2624217987;2326;67255;23675
2021-07-08T22:30:00Z;599879;194063797;3099225998;2155552292;2309636993;2296552734;2302210693;8902331352;2622195244;2258;67.65;23675
2021-07-08T22:45:00Z;600189;194084568;2802276802;2095744705;2318150787;2302924652;2309638672;8548390388;2632109642;2247;68.22;23165
2021-07-08T23:00:00Z;600266;1935362053;2699994278;2448435783;2323791199;2311532898;2319040985;8824460983;2633056879;2301;68635;23085
2021-07-08T23:15:00Z;600322;1940181732;2822659302;2468837357;2331239166;2316962128;2325705872;9011617661;2647769451;2156;68715;23.24
2021-07-08T23:30:00Z;600171;1948298264;3015856934;254384594;2309437408;2294909973;2304108429;9252137184;2634133816;2170;68765;23.13
2021-07-08T23:45:00Z;600384;2385476303;2813144875;2400717163;2321930237;2307098999;2315241547;9449351311;3242096663;2223;68.73;23295
2021-07-09T00:00:00Z;600293;2216797638;291916008;2373464584;2314480896;2300617676;2304319916;9343289375;2999449492;2236;68655;23355
2021-07-09T00:15:00Z;599749;1882813835;2800667572;2248818207;2319824829;2302756042;231267868;8594120979;2556661606;2213;68715;23.28
2021-07-09T00:30:00Z;600118;1884267044;2924918938;2113685608;2324327698;230888031;2318561859;858777523;2563795328;2332;69.01;23085
2021-07-09T00:45:00Z;599627;1885420418;2978031158;2159321594;2320836945;2304444733;2314069824;8691488266;2561419249;2220;69.09;23.22
2021-07-09T01:00:00Z;599659;1886828995;2711183548;2299620628;2326089935;2309849701;2319592133;8559831619;2568918228;2225;69.43;22.94
2021-07-09T01:15:00Z;599699;1925937271;2701008034;2077299881;2325912628;2310191803;2319298096;8409267426;2621906996;2262;69535;22.94
2021-07-09T01:30:00Z;599676;1987452698;2718182755;2097472763;2321443329;2307064514;2315915833;8541353226;270065546;2181;69.63;23005
2021-07-09T01:45:00Z;599506;1988991356;2729385567;2027558517;2327638092;2312056427;2321437836;8496644974;2709557772;2226;69665;22.88
2021-07-09T02:00:00Z;600005;1992025185;2810023499;2456773949;2325183258;2311110382;231912384;9045763969;2710388899;2237;69735;22985
2021-07-09T02:15:00Z;599854;1988384247;2809049225;2703451347;2327370148;2313536072;2322328949;9297062874;2708863735;2184;69845;22.82
2021-07-09T02:30:00Z;599727;1990286255;2709044456;252456131;2329384003;2313272552;2321697388;9002325058;2712477446;2315;70365;22665
2021-07-09T02:45:00Z;59971;1918019867;2976516724;2110559654;2328235779;2312585754;2323756256;8711200714;2615201473;2180;70.44;22.81
2021-07-09T03:00:00Z;599768;2615659332;2714388847;236193676;233688858;2322502747;2331420593;9820948601;3577457666;2231;70.34;22945
2021-07-09T03:15:00Z;599989;1921961594;2709609032;1999931145;2330601196;2317246246;2328088074;8489962578;2623970509;2292;70155;22895
2021-07-09T03:30:00Z;599772;1923301888;3005534363;2212434959;2330123901;23152034;232463913;8870511055;2622865677;2074;70.33;22865
2021-07-09T03:45:00Z;600497;2581203651;2802822876;2194494247;2332677002;231836853;232742157;9559453964;3524416924;2197;70.81;22.59
2021-07-09T04:00:00Z;59992;1883198547;280529213;2211816406;232339798;2311302185;2319203339;8548494339;2561163425;2283;71.1;22495
2021-07-09T04:15:00Z;599811;1947636986;3045557404;2637148285;2325228577;2309675598;2318522186;9398208618;2650027752;2264;71.7;22295
2021-07-09T04:30:00Z;599856;1948298264;2724720955;2170033455;233446579;2320161743;2329513245;8559288025;2662107468;2297;71795;22345
2021-07-09T04:45:00Z;600152;194850502;2989579964;2220172691;2331119995;2316556854;2324812469;8892622948;2657921791;2223;71.93;22215
2021-07-09T05:00:00Z;599617;1948298264;2709757614;2163753891;232912384;2315638123;2323878174;8532407761;2655479431;2252;72085;22285
2021-07-09T05:15:00Z;599989;1959506226;272084713;2009690094;2331893768;2317688446;2325239258;8389312744;2673023939;2244;71.95;22475
2021-07-09T05:30:00Z;599942;1886701202;3097172928;2075826645;2329312744;231585968;2324500885;8728280067;2571949482;2207;71955;22.36
2021-07-09T05:45:00Z;599966;1886786461;2816834641;2102878189;2326150818;2313106232;2319467316;8466251373;256725049;2234;72045;22.38
2021-07-09T06:00:00Z;600281;1886060905;333816185;2115018463;2328088074;2313730011;232232666;8996647835;2569583893;2321;72.01;22465
2021-07-09T06:15:00Z;599672;1887127686;2552093315;2344968605;2318120728;2307519684;2311612549;8261478424;2558606625;2010;72065;22.37
2021-07-09T06:30:00Z;600337;1743562508;2539442825;2813373756;2331651154;2322702484;2329604797;8487689018;2380568981;2070;72.28;22305
2021-07-09T06:45:00Z;600157;1736714745;2906500816;2815547943;2336948547;2325627594;2329112396;8897416115;2373835087;2176;72395;22425
2021-07-09T07:00:00Z;600026;1734441757;3154968071;2394942093;2325534668;2314121246;2320042572;8911343575;2360561371;2277;72055;22495
2021-07-09T07:15:00Z;600113;1739308929;3995331192;2174999237;2316350403;2306156921;2309672852;9718599319;235648489;2577;72005;22.58
2021-07-09T07:30:00Z;600212;1733977509;3227352905;2386455154;2325506287;2316780243;2320244751;8865447044;2359013557;2244;71.94;22.63
2021-07-09T07:45:00Z;600059;1753462601;3386840439;2289269257;231668457;2307776794;2309720612;8931030273;2375604153;2193;71965;22645
2021-07-09T08:00:00Z;59981;1789233971;2840742493;2175406456;2305207367;2295037079;2295886536;8288031578;2410786867;2222;71865;22.69
2021-07-09T08:15:00Z;600235;2148743629;3246827698;2473463821;2286401825;227710968;2275917053;9497873306;287026906;2342;72005;22.83
2021-07-09T08:30:00Z;600113;2189645958;4178137207;459729805;2287759399;2277247467;227604187;1349617481;2926393509;3044;72.09;22775
2021-07-09T08:45:00Z;600204;4605661392;6461151886;5143078613;2290971375;2281291046;2283021851;1990492249;6170837879;3725;71.78;22905
2021-07-09T09:00:00Z;59.99;3854068756;6080915451;5788559341;2281148834;2270700073;227159256;1927862358;5140188694;5517;71735;22865
2021-07-09T09:15:00Z;600057;4766833878;6307306671;6527144623;2265547791;2258880157;2256024475;2205362129;6310235977;5024;71.88;23.01
2021-07-09T09:30:00Z;599937;8684602356;6393091583;5350680542;2263623352;2257510834;2256424255;2553857803;1149226475;5400;71665;23.13
2021-07-09T09:45:00Z;600049;5708911133;4610082245;5190792084;2280257111;2276980133;2274192352;1972050285;7611410618;5578;71405;23.28
2021-07-09T10:00:00Z;600176;4942188644;7604841614;5674551392;2279649658;2269590149;2271941528;22850214;6589798927;5955;71.26;23.26
2021-07-09T10:15:00Z;599897;5841270828;7329780579;6780500031;2272964172;226514679;2264234467;2534711266;7760970592;6596;70965;23415
2021-07-09T10:30:00Z;599878;6775379944;5940848541;5985149002;2276293488;2270884247;2267429199;2366985512;9011014938;6288;70.85;23.58
2021-07-09T10:45:00Z;599814;4988499069;5602628326;4794000244;2283950043;2276908264;2277409821;1942160606;6663190842;6332;70545;23.78
2021-07-09T11:00:00Z;599578;7338573456;9019317627;7382752991;2273901672;2262415161;2263342285;3028029251;9753874779;6570;70.28;23815
2021-07-09T11:15:00Z;599943;4532852936;923279953;6491596985;2268161316;2256020966;2256275177;256462822;6007692337;6044;70195;23.95
2021-07-09T11:30:00Z;599602;4426834869;441713028;5813583374;2260416412;2250078888;2248353271;1841879845;5844530106;5707;69635;24.17
2021-07-09T11:45:00Z;600467;5811657715;6637947845;5087565613;2269168243;2261019745;2264499664;2192840576;7717634201;6046;69.41;24.23
2021-07-09T12:00:00Z;600053;5711759186;7027359009;6994065857;2273623199;2262301483;2264638977;2485352516;7594174385;6323;68.94;24455
2021-07-09T12:15:00Z;59976;7047242737;7781986237;7343497467;2264784851;2255198212;2257443237;2751885223;9335035324;6678;68.73;24.57
2021-07-09T12:30:00Z;600124;6324720001;6951077271;5371929932;2262746735;2254908142;2256932678;229955101;8371731758;6279;68215;24745
2021-07-09T12:45:00Z;599889;7844022369;6471186829;9424770355;2271639099;2262815704;2261321411;3002479362;1041153622;6935;67.96;24.85
2021-07-09T13:00:00Z;599666;8913730621;709336319;9505003357;2260558624;2254559937;2252117767;3198682213;1177616978;7511;67.28;25255
2021-07-09T13:15:00Z;59972;8033440399;801581192;789570694;2244507599;2233546143;2232550049;3012496567;1053381348;6666;67.18;25355
2021-07-09T13:30:00Z;599772;7669140625;6524837494;9010368347;224592453;2235847168;223167984;2907644463;1005344963;7454;66.71;25595
2021-07-09T13:45:00Z;599876;1029181519;9719555664;8941191864;2248592377;2237973328;2237717438;3631907654;1352297211;7343;66.35;25645
2021-07-09T14:00:00Z;59969;6622113037;6514599609;7664551544;2258916473;2250850677;2245996857;262568512;8734712601;7515;65.95;25785
2021-07-09T14:15:00Z;59974;6124597168;7621297455;6899643707;2261078949;2250839996;224934494;2583777046;80925951;6317;65875;25.77
2021-07-09T14:30:00Z;599904;6543824768;7046375275;7492552185;2265018005;2260894012;225296463;266061821;8652730942;6180;65835;25835
2021-07-09T14:45:00Z;600508;7294721985;8372119141;6014965439;2261271667;2252743378;2254900513;2644086647;965056324;6938;65775;25.8
2021-07-09T15:00:00Z;59966;703946991;7590673828;8023110962;2267352905;2260098419;2257877502;2850335121;9328115463;5516;65.64;25.88
2021-07-09T15:15:00Z;599646;6273042297;4618074036;5013694;2263106842;2258566742;2254796753;1961970139;8296201706;5910;65505;26.02
2021-07-09T15:30:00Z;600133;5992610168;7016363525;6943752289;2264429932;2251461334;2250657043;2471373367;7927711487;5735;65475;26.05
2021-07-09T15:45:00Z;600715;5270051956;4725969696;493134346;2276483765;2269015503;2267125397;1846296883;7011449814;5788;65.52;26.14
2021-07-09T16:00:00Z;59955;5954006958;6572625732;6420161438;2264092255;2252626343;2251102448;2361170769;7874436378;5607;65.44;26165
2021-07-09T16:15:00Z;599632;6774940491;7701052094;6380965424;225983078;2247788086;2246902008;2590674591;8944236755;5910;65.55;26.04
2021-07-09T16:30:00Z;599815;5963208771;4756214523;3977942657;2272180634;2264837341;2266473389;1816221809;7927387238;5728;65685;26.2
2021-07-09T16:45:00Z;60025;5949218369;6450812531;5938436127;2279616394;2267603912;2267298431;2285816002;7924853325;6191;65.55;26195
2021-07-09T17:00:00Z;599965;6148253632;4206311035;5100888824;2274722443;2267680054;2264561157;1909909248;8172201157;5460;65535;26.07
2021-07-09T17:15:00Z;599845;2438154411;3781842041;2075981522;2276987915;2269465179;2269215088;9728750229;3245830297;3578;65405;26.12
2021-07-09T17:30:00Z;600084;3258782578;5008970261;1973590279;228531662;2275707397;227966156;1190329742;4358920574;2552;65.06;26205
2021-07-09T17:45:00Z;599989;2402896118;3758758163;1832670403;229116272;2285762787;228576889;9403055191;322014761;2534;64945;26.01
2021-07-09T18:00:00Z;59979;2386286545;3575204086;1727977371;2273782806;226805191;2267949982;8966674805;3173603773;2680;64.96;25825
2021-07-09T18:15:00Z;599788;2378073502;3910065842;190728569;2265263672;2257324829;2260115204;9494921684;3151904345;2330;65.11;25.68
2021-07-09T18:30:00Z;599514;2600347137;4153398132;1876088142;2289697876;2279933624;2283748322;1027449131;3484226942;2698;65.35;25635
2021-07-09T18:45:00Z;599799;351300354;5110256195;23264925;2301424408;2291245575;2296497803;1298495865;4733300686;2730;65.51;25395
2021-07-09T19:00:00Z;599941;2663607788;3999238586;1943125916;2298790894;228819931;2289409485;103326683;3580236673;2778;65.47;25355
2021-07-09T19:15:00Z;599962;2673172379;3877872849;1982057381;2299236603;2289131165;2290937042;1026220798;3594399214;2814;65735;25385
2021-07-09T19:30:00Z;599893;3453461075;4464685059;2551714706;2307633667;2294641418;2301739807;1250416851;4665463448;2605;65875;25.19
2021-07-09T19:45:00Z;599921;2580735779;3872678757;2438319778;2291252747;2280335083;2279870758;1053049946;345545125;2808;65.94;25115
2021-07-09T20:00:00Z;599539;3425158691;4429089355;223603611;2289589081;2280588531;2286766968;1209500694;4592864037;2737;66065;25095
2021-07-09T20:15:00Z;599874;2585442352;4162692642;2355246353;2308235626;2297565155;2302128754;107610817;3492170811;2667;66.5;24965
2021-07-09T20:30:00Z;599957;2594767761;3687372589;2366296387;2314524231;2302613983;2307169189;1037850571;3513386726;2852;66695;24.88
2021-07-09T20:45:00Z;600275;342555809;4727655792;2021234894;2317457733;230420517;231354538;1,22305E+14;4650384903;2580;67.28;24.84
2021-07-09T21:00:00Z;59971;262549057;4050508499;2274485016;231398468;2300863647;2306943207;1065984726;3555296659;2858;67.6;24795
2021-07-09T21:15:00Z;599979;3462796783;4417002869;1943333054;2315941162;2300607452;2309209747;1190155983;4694950581;2739;67.73;24865
2021-07-09T21:30:00Z;600042;2623834229;3541763306;2144392395;2304546204;2290302582;2296118164;100258379;3536978245;2604;67855;24795
2021-07-09T21:45:00Z;600736;25498209;3541558456;1995659256;2314319458;2300075531;2305150909;9800450325;3451298475;2821;67.78;24765
2021-07-09T22:00:00Z;59933;3399013901;490194931;193673439;2312889557;2299937439;2306446686;1217661953;4601238251;2608;67665;24.85
2021-07-09T22:15:00Z;599589;2554489899;3655795288;1966560936;2311947632;2298785248;2303545074;9861619949;345437932;2752;67665;24.85
2021-07-09T22:30:00Z;600352;3395862198;4529601669;1935362053;2319959259;230665741;2315023499;1188677311;4613305569;2763;67475;24.7
2021-07-09T22:45:00Z;600028;2545617867;3860976791;2347542191;2314746857;2300742493;2310506439;1042033863;3450956583;2592;67.33;24625
2021-07-09T23:00:00Z;600514;2548557472;3712895966;225286026;2314152222;2301376038;2314204559;1020290184;3457816124;2747;67615;24445
2021-07-09T23:15:00Z;600007;2616920853;3542490768;2462207985;2314350433;2298358612;2308940277;103447113;3546731949;2551;67825;24295
2021-07-09T23:30:00Z;599812;2615289688;3881877899;2539601326;2316425781;2301562042;2312228241;106930666;3548687458;2816;68305;24165
2021-07-09T23:45:00Z;599534;3393798828;4410983658;2394740105;2315651703;2300057831;2313014984;1219626713;4606057644;2676;68.56;24165
2021-07-10T00:00:00Z;600144;2548462868;3818980408;2020677376;2315988617;230317688;2314917145;1017476559;3458926678;2696;68665;24.17
2021-07-10T00:15:00Z;599964;2559276199;3835409927;1882471657;232852478;230771698;2322659454;9966590881;3491858244;2823;68.76;24.04
2021-07-10T00:30:00Z;600162;255177784;3570449066;2067392731;232837738;231446991;2325198212;9899575233;3480377197;2589;69055;24.04
2021-07-10T00:45:00Z;60017;2551935387;387136879;2036434174;2325594788;2314186859;2322714539;1014672279;3475381136;2759;69.61;23.78
2021-07-10T01:00:00Z;599899;3439912415;439340744;2019361877;2326394043;2310349121;2323407593;1193581676;4688523769;2576;69815;23805
2021-07-10T01:15:00Z;599827;2619073677;3701211548;2014731598;232432251;2312309418;2319529266;1006509876;3563060045;2709;69.64;23895
2021-07-10T01:30:00Z;600379;3457142639;4388988495;2035959435;2332871399;2318556061;2330468445;119834404;4726015091;2722;69.81;23.93
2021-07-10T01:45:00Z;600229;2558489227;3651233292;2389152718;2328314514;2313227234;2323221893;102827425;3487772465;2553;69.44;24005
2021-07-10T02:00:00Z;59978;2559810829;4352237701;189028244;2326777954;2312849274;2322212372;1065964699;3486801863;2841;69.24;24045
2021-07-10T02:15:00Z;599987;3381035233;4663356018;2338504791;2333831177;2319174194;2332324219;1238846111;4624184132;2616;69.05;24015
2021-07-10T02:30:00Z;599928;25598423;3565530014;2261136246;2331859894;2317515869;2327318115;1010979843;3494926929;2781;69.08;23.87
2021-07-10T02:45:00Z;600316;344699707;47527771;2355109406;2336015472;2319940186;2331975708;1263544941;4716407776;2656;69.01;23.7
2021-07-10T03:00:00Z;599768;2632044983;3546443176;2344659615;2334556122;2320904846;2330480499;1030281258;3597238779;2636;69265;23775
2021-07-10T03:15:00Z;599915;2557073212;3701950836;2487550545;23390242;2324464417;2335030365;104366293;3501723528;2892;69.09;23.67
2021-07-10T03:30:00Z;600164;2563174057;3705581284;2043656349;2341896667;2326737823;2338550262;1001882362;3515763998;2511;69225;23545
2021-07-10T03:45:00Z;599787;2550862503;3998392868;1949579048;2325812988;2312537689;2322028046;1016186047;3473537922;2797;69345;23365
2021-07-10T04:00:00Z;599792;3363822174;4509667969;2072138786;2327385559;2312347107;2323789825;1195404625;4584850311;2649;69935;23265
2021-07-10T04:15:00Z;60001;2607273293;3569231415;1814036369;2333165741;2319103851;2328915558;975467205;3561342001;2748;69905;23.18
2021-07-10T04:30:00Z;599956;3477298355;494964447;1826244926;2331091309;2316967926;2329936066;1235613537;4751080513;2744;70655;22.76
2021-07-10T04:45:00Z;599624;2599448967;3573784637;1992429352;2329679413;2317096558;2326210632;9936423302;3545478582;2578;70975;22525
2021-07-10T05:00:00Z;600614;2600594521;4241365433;1947471619;2335737915;2320225677;2330939026;1072683811;3556484222;2784;71.49;22.37
2021-07-10T05:15:00Z;599727;2612271118;3885422897;2268423843;2335948181;2320635986;2331566315;1051634407;3572452784;2554;72055;22.42
2021-07-10T05:30:00Z;599907;2609804344;4011700439;2498079491;2337982635;2322135315;2333875885;1082184219;3573192358;2825;71.96;22.63
2021-07-10T05:45:00Z;600135;3405001068;4675735474;2476359177;2335376434;2320342865;2331896057;1259538269;465747261;2686;71.26;22905
2021-07-10T06:00:00Z;600165;2668047333;3913174057;2208027267;233204483;2319396057;232833313;1026306438;364274931;2781;71415;22.86
2021-07-10T06:15:00Z;599913;31930933;4665927505;2328740883;233802002;2323401031;2336999664;1193874454;4375022411;2550;71.51;22.66
2021-07-10T06:30:00Z;599953;2404537392;3450335693;178909893;2337230072;232646286;2337582703;9017398834;3293893099;2483;71.33;22.73
2021-07-10T06:45:00Z;60004;2404537392;4317729568;196151886;2345266113;2333361969;2345105896;1017692089;330510664;2629;71.57;22.45
2021-07-10T07:00:00Z;59972;2408451843;3617337799;1854810143;2342285004;2333212585;2340128021;9216207504;3303063869;2424;71.82;22.5
2021-07-10T07:15:00Z;599709;2665541458;3808509064;179915123;2339870911;2331244812;2339048462;9716551781;3652651548;2612;71825;22455
2021-07-10T07:30:00Z;600101;2415028381;3927529144;2097011948;2337138367;2326108246;2333747101;9712855339;3304497719;2545;71745;22.45
2021-07-10T07:45:00Z;599707;2401857185;3576307678;1996264458;2334656219;2324434509;2330993042;9300824165;3282390594;2605;71.54;22.49
2021-07-10T08:00:00Z;600057;2469195938;3949301147;1996143532;2320237579;2311713104;2317778015;9703270912;3353666306;2394;71115;22645
2021-07-10T08:15:00Z;599618;2459754181;359964447;189831543;231489212;2305743256;2310102234;9280802727;3331461906;2557;70955;22.64
2021-07-10T08:30:00Z;599938;3171943855;4297299957;1841436005;2320251312;2310668182;2316111298;1101910305;4307845592;2321;71045;22.73
2021-07-10T08:45:00Z;599928;2380340767;3439584732;1928694344;2313668671;2302938995;2310050049;90822649;3224336624;2479;71.18;22.75
2021-07-10T09:00:00Z;599728;3140388107;4325944901;2204706383;2305814667;2295151672;2304297638;1125483131;4242125511;2382;70.96;22865
2021-07-10T09:15:00Z;599958;2397730637;3709511566;2214035797;2302117767;2291371002;2299197083;9586203575;3232331276;2485;70965;22.86
2021-07-10T09:30:00Z;600263;3208462524;4418424225;2395647812;2304922791;2294567108;2301375427;1163959312;4329681873;2572;71.08;22.91
2021-07-10T09:45:00Z;599779;2399643898;4151730347;2354801941;229810791;2287294159;2292369843;103431139;3226744413;2349;71.07;23015
2021-07-10T10:00:00Z;600142;2319179153;3414257813;2440069008;2292860565;2284579468;2288855591;939234066;3112241745;2563;70.87;23155
2021-07-10T10:15:00Z;599878;3264953613;3441199493;2443597031;2300569;2290737915;2295655365;1067179871;4395406246;2341;70725;23355
2021-07-10T10:30:00Z;599924;2332402802;3572410583;1824436569;2298427887;2286632538;2295263214;901179409;3139307976;2631;70.47;23.49
2021-07-10T10:45:00Z;600379;2325073242;3430982971;1844668579;2293157349;2283007355;228940033;8900959015;3121242046;2342;69.82;23.91
2021-07-10T11:00:00Z;599993;2330607224;3894984436;1797270584;2289619141;2280872803;2288416748;9261336327;312564826;2560;69.48;24.14
2021-07-10T11:15:00Z;60018;2414495087;3552635574;18178936;2291805267;2281916656;2289179688;9110693932;3240480661;2311;68925;24.36
2021-07-10T11:30:00Z;599768;2411358643;3908171082;181501236;2286258698;2275525513;2283477936;9613025665;3228661537;2596;68.78;24.48
2021-07-10T11:45:00Z;600286;31953619;4493642426;1874198914;2285593109;2274955444;2285175323;1114465714;4280386448;2380;68.11;24825
2021-07-10T12:00:00Z;59993;2325211716;3412889862;243547821;2283636017;2274574738;2281726227;9393612862;3110229254;2544;67765;24.99
2021-07-10T12:15:00Z;600029;3208211517;4693317795;2411057663;2283268127;2272615662;228201004;1184009171;4292460918;2487;67485;25115
2021-07-10T12:30:00Z;600466;2330779839;3417298508;2334231567;2286109924;2274325562;2282811279;9323138237;3120385885;2435;67295;25.24
2021-07-10T12:45:00Z;600187;3275294113;4518104553;2281765747;2284253235;2272477417;2282339935;1166638184;4384354115;2524;67.09;25305
2021-07-10T13:00:00Z;600122;2337368202;4036789322;2275688362;2283226013;2269970093;22788237;9829339027;3124964952;2382;66.78;25.48
2021-07-10T13:15:00Z;599694;2328291321;3713243103;180785656;2285073242;2271363983;2279667358;9209677696;311468792;2637;66655;25.46
2021-07-10T13:30:00Z;600382;2327115631;3900210953;1731189156;2282951508;2272477417;2279994354;9185103416;3111144066;2361;66565;25.61
2021-07-10T13:45:00Z;600367;232870636;3570516968;1784096909;2282066345;2272942657;2281331482;8936145782;3113816977;2545;66.47;25.6
2021-07-10T14:00:00Z;60012;2412927246;3419394684;2045428467;2287083435;2274750671;228575119;9177209854;3234268904;2432;66255;25635
2021-07-10T14:15:00Z;600178;2410289764;3739624023;1938147163;2283314056;2272711945;2282465363;9358424187;3225229025;2568;66.15;25.7
2021-07-10T14:30:00Z;600135;3222334671;4358190536;1866364098;2282659607;2270616455;2283474731;1105343723;4314237595;2389;66.08;25.92
2021-07-10T14:45:00Z;600136;2326769257;4034395599;2421986008;2283766327;2273225555;2282978363;9899414063;311447072;2574;65705;26.05
2021-07-10T15:00:00Z;600157;3231865311;4482879257;181168251;2288610992;2277174835;2289261475;1114625359;4337312222;2469;65235;26.25
2021-07-10T15:15:00Z;599683;2406679344;3435814285;1808212662;2283590546;2274602051;2283184814;8978106499;3220874548;2446;65.01;26.35
2021-07-10T15:30:00Z;600397;3312132263;4402487183;174660759;2287761383;2275882263;2286780853;111721859;4441902637;2478;64635;26.41
2021-07-10T15:45:00Z;600087;2330918121;3599488068;1747068405;2287532349;2278424225;2286965942;8961076736;3124501228;2331;63995;26595
2021-07-10T16:00:00Z;600178;2349222183;3941832733;1909943199;2292912292;2283401489;229155014;941883564;3156222105;2605;63.68;26725
2021-07-10T16:15:00Z;599707;2347747993;3780394363;2351106453;2290144653;2278955536;2287451782;9694888115;3149633884;2393;63.33;26725
2021-07-10T16:30:00Z;599536;2420057297;3889337158;1881958389;2294341125;2283607178;2291695862;9460780144;3252593517;2748;63405;26.61
2021-07-10T16:45:00Z;60032;321487999;4481334686;2114180756;2300198059;228857254;229846817;1141179752;4334033489;2460;63565;26.52
2021-07-10T17:00:00Z;600072;2354562569;4059799957;2298254776;2302399445;229379364;2303213806;9909025192;3178208351;2652;64.02;26.41
2021-07-10T17:15:00Z;599739;3184711266;4329572678;2220644188;2303592529;2292781677;2303517914;1137198734;4301669121;2534;64.54;26165
2021-07-10T17:30:00Z;600152;2337127304;3761777115;2204268456;2302969208;2290859375;2294120178;9545341492;3148036242;2430;64615;26.1
2021-07-10T17:45:00Z;600259;2418326569;3765306854;2284692383;2304147949;229167099;2295406799;9752280235;3259314299;2629;64805;26.1
2021-07-10T18:00:00Z;599938;2336127853;3428118896;2372039413;2299024963;2288242493;2295758514;938669014;3146075964;2342;65.28;26.05
