Time;Frequency;CurrentA;CurrentB;CurrentC;VoltageAB;VoltageBC;VoltageCA;Activepower;ApparentpowerVA;Activeenergydelivered(Wh);Humidity;Temperature
2021-08-30T4:45:00Z;600207,00;1042248249,00;2996708107,00;288478508,00;2364578094,00;2343194885,00;2354515991,00;8528467178,00;1441318393,00;2059,00;67345,00;23.74
2021-08-30T5:00:00Z;600383,00;1077720165,00;2889414215,00;2888271713,00;2365641174,00;2343630066,00;2355809021,00;8442513466,00;1491386652,00;2220,00;67.37;23.56
2021-08-30T5:15:00Z;600377,00;1054688454,00;318258667,00;29428936,00;2360735474,00;2339573822,00;2345426788,00;8777099609,00;1453963399,00;2034,00;67.31;23.7
2021-08-30T5:30:00Z;599759,00;1074353027,00;2896928024,00;2413894653,00;2355852356,00;2336760864,00;234576355,00;8044807434,00;1479687691,00;2231,00;67.16;23.6
2021-08-30T5:45:00Z;599834,00;105055809,00;2742451859,00;2348708153,00;2359405365,00;2339654694,00;2349569092,00;7664710045,00;1449204087,00;1930,00;67.17;23.54
2021-08-30T6:00:00Z;600695,00;1060018635,00;2534904861,00;2156672478,00;2356743469,00;2336596069,00;2342666473,00;70060215,00;1459380984,00;2109,00;67.22;23.51
2021-08-30T6:15:00Z;600528,00;7800751686,00;2674286652,00;2298955536,00;2344072418,00;2325902252,00;2334428558,00;7082413197,00;1069171548,00;1845,00;67095,00;23.68
2021-08-30T6:30:00Z;599812,00;7482562542,00;2548051834,00;2448863029,00;2360881653,00;2342818909,00;2351584778,00;7111275673,00;1033205748,00;2033,00;67.09;23565,00
2021-08-30T6:45:00Z;599523,00;1613526726,00;3310746002,00;2378581238,00;2357705536,00;2341726074,00;235094162,00;9061221123,00;2225797176,00;1817,00;67.11;23.58
2021-08-30T7:00:00Z;599319,00;7411205769,00;4690538025,00;362229805,00;2350370178,00;2332500916,00;2341641998,00;1068002796,00;1018888235,00;2447,00;67165,00;23565,00
2021-08-30T7:15:00Z;599597,00;7450212955,00;5201591873,00;3875588226,00;2336757507,00;2319125366,00;2324191132,00;1209963799,00;1017344475,00;2807,00;67,00;23665,00
2021-08-30T7:30:00Z;600355,00;1932364273,00;5019359589,00;6136232758,00;2334923553,00;2319026031,00;2320245819,00;1672511292,00;2634373188,00;3471,00;67.16;23575,00
2021-08-30T7:45:00Z;599557,00;4099586105,00;6275364304,00;695459671,00;2311507721,00;2300063477,00;2299224548,00;2214369202,00;5532346249,00;5112,00;67.1;23755,00
2021-08-30T8:00:00Z;599485,00;4291957092,00;5994101715,00;6879766083,00;2322386475,00;2313861237,00;2309610138,00;2209376717,00;5816953182,00;5732,00;67.02;23.91
2021-08-30T8:15:00Z;600522,00;425905838,00;5011349106,00;8068681335,00;2308540192,00;2299383392,00;2293135681,00;222556324,00;5733358383,00;5592,00;66.86;24.09
2021-08-30T8:30:00Z;59975,00;5096088409,00;5388077545,00;8998879242,00;2300206146,00;2290797272,00;2284204712,00;2491368675,00;6834441662,00;5984,00;66.6;24.17
2021-08-30T8:45:00Z;600223,00;8411732483,00;6950821686,00;1148873062,00;2290617981,00;228196701,00;2277639465,00;3443401337,00;1124376869,00;6782,00;66.2;24.18
2021-08-30T9:00:00Z;600084,00;9107855988,00;9171949768,00;1344529114,00;2297365875,00;228678421,00;2282649536,00;4082348251,00;1220913124,00;9770,00;66085,00;24285,00
2021-08-30T9:15:00Z;599845,00;9155475616,00;905087204,00;1382880859,00;2291775208,00;2280978851,00;2276467743,00;4120262146,00;1224103546,00;10641,00;65.9;24.19
2021-08-30T9:30:00Z;600048,00;8263668823,00;7864524078,00;1389806519,00;2285375366,00;2276143799,00;2269604187,00;383192367599999,00;1101408482,00;10610,00;65585,00;24.31
2021-08-30T9:45:00Z;600246,00;6968001556,00;8997599792,00;1155703049,00;2272394409,00;2262176514,00;2260331573,00;3542483902,00;9244820595,00;9427,00;65.61;24415,00
2021-08-30T10:00:00Z;600279,00;8575495911,00;8426211548,00;141888031,00;2273682098,00;2265805206,00;2259629517,00;3962088776,00;1137600231,00;9882,00;65.5;24645,00
2021-08-30T10:15:00Z;60022,00;9155432129,00;9413256836,00;143473114,00;2279864655,00;2271296082,00;2266624603,00;4228013992,00;1218303204,00;9892,00;65.42;24685,00
2021-08-30T10:30:00Z;600052,00;8770837402,00;9199593353,00;1472973175,00;2266574097,00;2258714447,00;2251336517,00;4139644623,00;1159465218,00;10081,00;65.41;24985,00
2021-08-30T10:45:00Z;600324,00;9207240295,00;9248622894,00;138633667,00;2258704224,00;2249726715,00;2245014801,00;410146255499999,00;1213620472,00;9718,00;65185,00;25.06
2021-08-30T11:00:00Z;600222,00;812543869,00;8587167358,00;1400691223,00;2261361389,00;2252660828,00;224582901,00;388826561,00;1071777153,00;9651,00;64.9;25395,00
2021-08-30T11:15:00Z;600061,00;1039195557,00;1019291077,00;1683878174,00;2264610138,00;2255171051,00;2246560516,00;4710890579,00;1371295929,00;10647,00;64805,00;25.52
2021-08-30T11:30:00Z;59999,00;1042223511,00;1032811279,00;1600337372,00;2263562469,00;2255670013,00;2250710297,00;4641823578,00;1376705551,00;11732,00;64.56;25715,00
2021-08-30T11:45:00Z;600254,00;1065040283,00;9696832275,00;1493986206,00;2265095673,00;2260272064,00;2252459106,00;445885582,00;1407463646,00;11382,00;64.5;25815,00
2021-08-30T12:00:00Z;600343,00;1139530563,00;1139436493,00;1617702942,00;2258624878,00;2251359406,00;2244638824,00;4948752975,00;1501093674,00;11592,00;64.54;25.88
2021-08-30T12:15:00Z;59993,00;1016209793,00;9187579346,00;1527525635,00;2269950867,00;2263049316,00;2256303101,00;4381088638,00;1345649242,00;11490,00;64385,00;26.34
2021-08-30T12:30:00Z;600319,00;1268712158,00;1111820602,00;168302597,00;2266269531,00;2261586151,00;2253393402,00;5164057159,00;1676992989,00;12656,00;63.92;26445,00
2021-08-30T12:45:00Z;599917,00;1166226273,00;1100683899,00;1601217651,00;2261781311,00;2255594025,00;2249981842,00;4906191254,00;1539552307,00;12587,00;63.22;27015,00
2021-08-30T13:00:00Z;600015,00;1148233795,00;1085031509,00;144216095,00;2252825317,00;2246977997,00;2239509125,00;4660238647,00;1509151459,00;11847,00;62.69;26995,00
2021-08-30T13:15:00Z;599945,00;1306359253,00;1013637161,00;1723857117,00;2244511108,00;2239424744,00;223022644,00;50867733,00;1709703445,00;12145,00;618199999999999,00;27635,00
2021-08-30T13:30:00Z;599795,00;1172250061,00;1087953339,00;1662051239,00;2239782715,00;2235252686,00;2224317017,00;4935093689,00;1530571556,00;12387,00;61.16;27925,00
2021-08-30T13:45:00Z;59959,00;1279433517,00;9236461639,00;1623019104,00;2229428101,00;2225569,00;2215872192,00;4770998764,00;1663161278,00;12795,00;60205,00;28.11
2021-08-30T14:00:00Z;599837,00;1136977081,00;7441107178,00;1342701569,00;2217723389,00;2216643829,00;2208274536,00;39989048,00;1472065639,00;12058,00;59.95;28145,00
2021-08-30T14:15:00Z;599885,00;1139488144,00;9538986206,00;1568285522,00;2233444214,00;222713913,00;2220882111,00;4591595459,00;1484691715,00;10666,00;600199999999999,00;28.19
2021-08-30T14:30:00Z;600323,00;1335583038,00;1092352219,00;1601573486,00;2228265839,00;2224998016,00;2219601593,00;5057062531,00;1737645721,00;13059,00;60,00;28.19
2021-08-30T14:45:00Z;60032,00;136639801,00;1069777222,00;1612827454,00;2222235107,00;2218416901,00;2216078186,00;506712265,00;1774445724,00;13115,00;595699999999999,00;28345,00
2021-08-30T15:00:00Z;599775,00;1192562714,00;9463108826,00;1681909485,00;2234287109,00;2227650452,00;2223003845,00;4789609528,00;1555204487,00;12224,00;59095,00;28.76
2021-08-30T15:15:00Z;599807,00;1444259491,00;1034208755,00;1692365265,00;2224776611,00;2220856476,00;2212106628,00;521441726699999,00;1874258995,00;12775,00;58985,00;28815,00
2021-08-30T15:30:00Z;599974,00;1518005371,00;1304823151,00;1529162903,00;2223293915,00;2219245605,00;221782074,00;5453794479,00;1972867393,00;11508,00;60.53;28685,00
2021-08-30T15:45:00Z;600054,00;1413171692,00;1058414001,00;1593559418,00;2231765747,00;2227181549,00;2223386383,00;5105051041,00;1842029572,00;14041,00;60565,00;28.51
2021-08-30T16:00:00Z;600286,00;1386734314,00;1028859863,00;161169342,00;2247061157,00;2241387939,00;2238695526,00;5078770828,00;1820471382,00;12810,00;607399999999999,00;28405,00
2021-08-30T16:15:00Z;600179,00;1329438019,00;9626358032,00;1616994934,00;2241205597,00;2235936127,00;2231581879,00;4899956512,00;1740061188,00;13195,00;60.62;28335,00
2021-08-30T16:30:00Z;600394,00;1707861176,00;1215877151,00;181927124,00;2239904022,00;223515564,00;2231242981,00;5968058777,00;2234165764,00;12226,00;61.26;28195,00
2021-08-30T16:45:00Z;600322,00;1300870056,00;9134398651,00;1263309021,00;2254598083,00;2251268921,00;2250062256,00;4373659515,00;1715252113,00;12016,00;615199999999999,00;28145,00
2021-08-30T17:00:00Z;59998,00;7620589447,00;6153174973,00;8627017212,00;2260110931,00;2251329346,00;2252317352,00;2832208633,00;1007188988,00;8634,00;614449999999999,00;28.03
2021-08-30T17:15:00Z;600138,00;2948469353,00;4339306259,00;5336336136,00;2281657104,00;2270642548,00;2272262421,00;1576469898,00;3932609081,00;5638,00;61855,00;27.87
2021-08-30T17:30:00Z;600397,00;2565811157,00;42715168,00;4917871857,00;2285625458,00;2275009003,00;2275085297,00;1500765419,00;3427367926,00;3564,00;62345,00;27.65
2021-08-30T17:45:00Z;599772,00;1722517204,00;4674030304,00;3254901505,00;2291876831,00;2279960938,00;2283359985,00;1184822655,00;2308825731,00;3448,00;633649999999999,00;27.44
2021-08-30T18:00:00Z;599815,00;1918733406,00;3748612595,00;4266443634,00;2296985931,00;2288230743,00;2287480316,00;1261144733,00;2575537443,00;2980,00;63.84;27145,00
2021-08-30T18:15:00Z;599712,00;7359969616,00;2952998924,00;2929292488,00;2286800232,00;2274195557,00;2276508179,00;8077848434,00;9839026928,00;2159,00;63965,00;26.9
2021-08-30T18:30:00Z;600272,00;1063431168,00;2981840515,00;2976543617,00;2308508301,00;2296744385,00;2299222107,00;86596241,00;1435439944,00;2251,00;64215,00;26.68
2021-08-30T18:45:00Z;600406,00;1033949471,00;4731010056,00;413503952,00;2313730469,00;2298830261,00;2302220764,00;1203906631,00;1398351312,00;2263,00;65155,00;26.46
2021-08-30T19:00:00Z;599885,00;1067737961,00;3119888115,00;2839325142,00;2310800476,00;2297693329,00;2299986572,00;8680971146,00;1442164898,00;2284,00;65315,00;26335,00
2021-08-30T19:15:00Z;600165,00;1036049938,00;3256410217,00;3499248505,00;231342453,00;2300648499,00;2302085419,00;9410525322,00;1400819778,00;2278,00;65535,00;26.24
2021-08-30T19:30:00Z;60042,00;1077421188,00;3103302002,00;4057419586,00;2308161621,00;2291544647,00;229264389,00;1013928604,00;1452511072,00;2230,00;65.6;26115,00
2021-08-30T19:45:00Z;599784,00;1164474106,00;2991087723,00;3395838165,00;2310474854,00;229652359,00;2297070007,00;9226795197,00;1571418643,00;2369,00;65.57;26,00
2021-08-30T20:00:00Z;600253,00;1037137413,00;3183396149,00;2722060394,00;2316056366,00;230064209,00;230238739,00;8552941322,00;1403235197,00;2158,00;65.29;25.74
2021-08-30T20:15:00Z;600144,00;1068341064,00;3014655304,00;2769271469,00;2324082031,00;2308548126,00;2310838165,00;8507223129,00;1450687885,00;2232,00;65.3;25755,00
2021-08-30T20:30:00Z;599613,00;1031376743,00;2880399895,00;2942811584,00;2321574097,00;2307576294,00;2308421478,00;8442242622,00;139879477,00;2210,00;65.37;25.45
2021-08-30T20:45:00Z;600167,00;1070373726,00;3202409363,00;2974433136,00;23252211,00;2310534668,00;2313157806,00;8994746208,00;1454401493,00;2162,00;65.48;25.34
2021-08-30T21:00:00Z;599815,00;1820858383,00;3818052292,00;2864282608,00;2320243073,00;2304152374,00;2312640076,00;1038675213,00;2472221136,00;2258,00;65595,00;25235,00
2021-08-30T21:15:00Z;599662,00;1034961319,00;3568238449,00;3535665894,00;2332897797,00;231742981,00;2322229767,00;9862787247,00;14116503,00;2536,00;65.61;24.98
2021-08-30T21:30:00Z;60022,00;1069997692,00;3764729309,00;3170217323,00;2325232849,00;2307924194,00;2311943207,00;9853506088,00;1453615546,00;2511,00;65815,00;24705,00
2021-08-30T21:45:00Z;600164,00;1075701141,00;3473545456,00;3756422424,00;2326559601,00;2308661194,00;2311688385,00;9957122803,00;146174252,00;2460,00;66.03;24635,00
2021-08-30T22:00:00Z;599538,00;1094767761,00;3855405426,00;3365066147,00;2320548859,00;2303186798,00;2305319672,00;1015942574,00;1483747005,00;2338,00;66315,00;24.54
2021-08-30T22:15:00Z;599752,00;1036593628,00;3442088318,00;3552182007,00;2323560181,00;2305799408,00;2307469177,00;9762397766,00;1406148553,00;2345,00;66.5;24415,00
2021-08-30T22:30:00Z;599954,00;1042325497,00;3656323242,00;3062797928,00;2321769409,00;2305650482,00;2306074371,00;9480283737,00;141277492,00;2291,00;66.59;24.36
2021-08-30T22:45:00Z;599672,00;1066077614,00;3196797943,00;3483937073,00;232757431,00;2310700989,00;2313526154,00;936465168,00;1449454904,00;2357,00;66805,00;24175,00
2021-08-30T23:00:00Z;600483,00;1036205292,00;3474101639,00;3477622604,00;2340769043,00;232409256,00;2328023071,00;9765201569,00;1417057753,00;2314,00;66.92;24185,00
2021-08-30T23:15:00Z;599974,00;1069696617,00;3419441605,00;3074106979,00;2332192383,00;2316038818,00;2320028534,00;9291680336,00;1457709551,00;2383,00;67.15;24045,00
2021-08-30T23:30:00Z;599884,00;1813725662,00;4073817444,00;3018018532,00;2329533234,00;2313002014,00;2320230713,00;1079544735,00;2471007824,00;2646,00;67305,00;24035,00
2021-08-30T23:45:00Z;599593,00;1036127663,00;3737707138,00;3204620743,00;2326962585,00;2308850098,00;2314874115,00;9761368752,00;1409185767,00;2546,00;67.34;24.03
2021-08-31T0:00:00Z;599772,00;1297135544,00;328846817,00;3046561813,00;2323912811,00;2306325989,00;2311466827,00;9460058212,00;1761128545,00;2417,00;67345,00;24.11
2021-08-31T0:15:00Z;600372,00;1090493965,00;3855760193,00;28762043,00;2335400391,00;2316122437,00;232383194,00;9635696411,00;1488779068,00;2388,00;67.14;24145,00
2021-08-31T0:30:00Z;600206,00;1092854023,00;3298686218,00;2982002449,00;2333726959,00;231553772,00;2322136383,00;905065155,00;1490875006,00;2335,00;67115,00;24.14
2021-08-31T0:45:00Z;599994,00;105819416,00;3355674362,00;3027500916,00;2324549103,00;2304440308,00;2315102386,00;9101768494,00;1438854456,00;2394,00;66795,00;24095,00
2021-08-31T1:00:00Z;599079,00;1044717407,00;4731349945,00;4558252716,00;232178772,00;2299657593,00;2311097717,00;1223829365,00;1418734074,00;2407,00;67.43;23.57
2021-08-31T1:15:00Z;599731,00;1072477913,00;3409490967,00;3514241028,00;231947998,00;2298755341,00;2305435944,00;9654909134,00;1453301549,00;2423,00;67.59;23.49
2021-08-31T1:30:00Z;599289,00;1032312965,00;316846447,00;3596086502,00;232258316,00;2301708832,00;2311345062,00;9352787018,00;1402125359,00;2334,00;67.42;23595,00
2021-08-31T1:45:00Z;600065,00;1073078251,00;3604763031,00;3424500275,00;2326230774,00;2305796967,00;2315908051,00;9713677406,00;1459945321,00;2388,00;67.51;23545,00
2021-08-31T2:00:00Z;599872,00;1047103691,00;3505822754,00;3500743484,00;2327178345,00;2305599976,00;2319845428,00;966742897,00;1426359892,00;2410,00;67405,00;23.43
2021-08-31T2:15:00Z;599959,00;1038223648,00;3191655922,00;2876568031,00;232969986,00;230901413,00;2320539856,00;8723501205,00;1415208936,00;2302,00;67375,00;23.66
2021-08-31T2:30:00Z;60016,00;1073678398,00;345851593,00;3037006569,00;2339421997,00;2319648743,00;2329691162,00;9309415817,00;1468993306,00;2361,00;67.12;23.49
2021-08-31T2:45:00Z;599661,00;1044408989,00;3232662201,00;2951826286,00;2337085571,00;2316788483,00;2326355591,00;8794985771,00;1427122116,00;2338,00;67185,00;23595,00
2021-08-31T3:00:00Z;599491,00;18178936,00;4173258972,00;2948879051,00;2336754608,00;2315628662,00;2329251556,00;1108958435,00;2486349821,00;2699,00;67095,00;23505,00
2021-08-31T3:15:00Z;600342,00;1047257519,00;3504467392,00;314394989,00;2341712189,00;2323301086,00;2333049927,00;9467020035,00;1434108377,00;2383,00;67055,00;23.64
2021-08-31T3:30:00Z;600254,00;1044486046,00;3324530792,00;3092437935,00;2335626984,00;2318175201,00;232817215,00;9054542542,00;1427162766,00;2280,00;66.9;23.73
2021-08-31T3:45:00Z;599877,00;1075251961,00;3544694519,00;3083416748,00;2336908112,00;2317649536,00;2328587036,00;9520073891,00;1469855785,00;2370,00;66.91;23765,00
2021-08-31T4:00:00Z;600222,00;104618063,00;3411190796,00;3007997894,00;2348298798,00;2327829742,00;2339441986,00;9198497772,00;1436933875,00;2289,00;66.93;23855,00
2021-08-31T4:15:00Z;599763,00;1074053288,00;3311354065,00;295703125,00;2343097534,00;2321779022,00;2331950684,00;9038025856,00;1471481085,00;2283,00;66865,00;23.63
2021-08-31T4:30:00Z;59961,00;1048256397,00;3331473923,00;3414281464,00;2345894318,00;2325790253,00;2336837158,00;9413393974,00;1438327432,00;2422,00;67.17;23365,00
2021-08-31T4:45:00Z;599984,00;1042711735,00;3446389771,00;3385485077,00;2343972626,00;2324955139,00;2335382996,00;9618144989,00;1429593682,00;2401,00;67365,00;23385,00
2021-08-31T5:00:00Z;599526,00;1073528385,00;326051178,00;2924560928,00;2343426971,00;2322059937,00;2332368927,00;8937356949,00;14708426,00;2336,00;67215,00;23.6
2021-08-31T5:15:00Z;599965,00;1048870659,00;3291160202,00;297713871,00;2345709381,00;2325772552,00;2336486816,00;8962806702,00;1439117551,00;2317,00;66525,00;23.64
2021-08-31T5:30:00Z;599992,00;1080331707,00;3878599548,00;3106854248,00;2339264679,00;2319357605,00;2332602081,00;1002374458,00;1479146123,00;2369,00;66665,00;23.7
2021-08-31T5:45:00Z;600228,00;104810276,00;3397260284,00;3250569916,00;2337724609,00;2315233612,00;2326516876,00;9318152428,00;1432593584,00;2362,00;66.37;23.82
2021-08-31T6:00:00Z;600291,00;1045949745,00;3160144043,00;2874496078,00;2338240662,00;2318400421,00;2328355865,00;8522904396,00;1430090785,00;2373,00;66255,00;23895,00
2021-08-31T6:15:00Z;600163,00;8081593513,00;3149322891,00;291502018,00;2343243866,00;2324790039,00;2332915649,00;8528609276,00;110706985,00;2188,00;66.23;23925,00
2021-08-31T6:30:00Z;600302,00;7427483559,00;2949616241,00;2849797821,00;2352064056,00;2335106964,00;2342642975,00;7974403381,00;102160275,00;2090,00;66205,00;24015,00
2021-08-31T6:45:00Z;60011,00;1278442001,00;4266877747,00;2994584846,00;2352614594,00;2338523865,00;234425354,00;1064409733,00;175862658,00;2247,00;66.06;24.01
2021-08-31T7:00:00Z;600354,00;1240858841,00;4127438354,00;2935607529,00;2342074127,00;2328976135,00;2335502167,00;1042359638,00;1699892998,00;2632,00;66045,00;24175,00
2021-08-31T7:15:00Z;599476,00;4768421173,00;5468644714,00;6030392456,00;2318127289,00;2309409943,00;2310522308,00;2093073273,00;6461143017,00;3457,00;65.91;24165,00
2021-08-31T7:30:00Z;600358,00;3511765671,00;499127388,00;6262032318,00;2329577332,00;2316902161,00;2320150299,00;1864432907,00;4781799793,00;5076,00;65765,00;24.21
2021-08-31T7:45:00Z;600159,00;379603653,00;5442745209,00;6718482208,00;2313230591,00;2301597748,00;2303922729,00;199877739,00;5132127762,00;4506,00;65.58;24.16
2021-08-31T8:00:00Z;600043,00;3692870712,00;518323288,00;5853772736,00;232168808,00;2309816895,00;2313631744,00;1843689346,00;5012703896,00;4568,00;65595,00;24195,00
2021-08-31T8:15:00Z;600874,00;4789278412,00;4676596832,00;6957756805,00;2300513916,00;2286968536,00;2290692596,00;2129425621,00;6440212727,00;5808,00;65.48;24.19
2021-08-31T8:30:00Z;600142,00;8789572144,00;7047781372,00;1027760696,00;2287982483,00;2279457855,00;2274932556,00;3376535034,00;1173555565,00;6277,00;65435,00;24.24
2021-08-31T8:45:00Z;600445,00;7509168243,00;5756871796,00;1080304108,00;2296257782,00;2289817352,00;2282524109,00;3086695671,00;1005791759,00;7965,00;65.22;24395,00
2021-08-31T9:00:00Z;600247,00;7803682709,00;7125773621,00;1184260178,00;2282057495,00;2274042816,00;2266474152,00;3414467239,00;1038496399,00;8516,00;64.91;24.41
2021-08-31T9:15:00Z;600188,00;9198806,00;7608441162,00;1341616974,00;2278175201,00;2269208679,00;2264127808,00;386759758,00;1222701073,00;9292,00;64895,00;24415,00
2021-08-31T9:30:00Z;599666,00;872980957,00;6002838898,00;1271974869,00;2262612457,00;2255373383,00;2252053375,00;3469210052,00;1153170586,00;9305,00;64.68;24435,00
2021-08-31T9:45:00Z;60038,00;87623703,00;6624252319,00;1305399933,00;2267427673,00;2263399353,00;2257969513,00;3608166885,00;1160016918,00;9682,00;64.39;24795,00
2021-08-31T10:00:00Z;600012,00;8831535339,00;6611916351,00;1236453857,00;2260938416,00;225580368,00;2248501129,00;3508921814,00;1164892101,00;9926,00;64285,00;24.88
2021-08-31T10:15:00Z;599917,00;7668426514,00;7128846741,00;1151289673,00;226411377,00;2257160339,00;2252914429,00;3347372818,00;1013504124,00;7868,00;63775,00;25.04
2021-08-31T10:30:00Z;600065,00;7639530182,00;663997345,00;1138145523,00;2268504333,00;226048172,00;2256043701,00;3266733551,00;1011501503,00;8338,00;63595,00;25185,00
2021-08-31T10:45:00Z;59.98;718240509,00;6819430542,00;1021084137,00;2255606079,00;2248735962,00;2242409363,00;3098393059,00;945336628,00;8626,00;62.64;25.73
2021-08-31T11:00:00Z;600193,00;7190896606,00;7427548981,00;1043052063,00;2244323578,00;2236222076,00;2232435913,00;3177100754,00;9420422554,00;7348,00;621149999999999,00;25.89
2021-08-31T11:15:00Z;600172,00;1047226715,00;1005782166,00;1017083359,00;2263261108,00;2254529266,00;2257204285,00;3918969345,00;1386236477,00;7610,00;620849999999999,00;26045,00
2021-08-31T11:30:00Z;59976,00;8490235138,00;8501351929,00;1110325699,00;2254779358,00;2245654907,00;2247682037,00;3570146179,00;1119257355,00;8839,00;619899999999999,00;26455,00
2021-08-31T11:45:00Z;599776,00;8346266937,00;8256446838,00;1080431519,00;2249606018,00;2240694427,00;2235956573,00;3448370361,00;1095633698,00;9025,00;61.76;26.55
2021-08-31T12:00:00Z;599493,00;6120730972,00;8070178223,00;1065763397,00;225973175,00;2249480286,00;2246712494,00;3139716339,00;8074205399,00;9126,00;60.97;26885,00
2021-08-31T12:15:00Z;600204,00;9163650513,00;9951715088,00;1178008728,00;2257711945,00;2249985504,00;2249550171,00;3935483551,00;1209190655,00;9318,00;60.5;27.09
2021-08-31T12:30:00Z;600094,00;7994550323,00;7975978088,00;1244241257,00;2262552948,00;2255317383,00;2248481293,00;3597357941,00;10552948,00;8625,00;597399999999999,00;27385,00
2021-08-31T12:45:00Z;600332,00;6496357727,00;8174842834,00;1220575562,00;2247848206,00;2239444275,00;2230501709,00;339377594,00;8512719154,00;8396,00;593199999999999,00;27.52
2021-08-31T13:00:00Z;599956,00;8777637482,00;7436972809,00;1371033936,00;224007782,00;2232572479,00;2222001801,00;3716120911,00;1145609951,00;9104,00;58.67;27.85
2021-08-31T13:15:00Z;600345,00;8800749969,00;7444850159,00;1177698364,00;2242039795,00;2236703339,00;2229494019,00;3544438934,00;1151352406,00;9045,00;584749999999999,00;27845,00
2021-08-31T13:30:00Z;599758,00;9392714691,00;4488622665,00;108440506,00;2237219696,00;22359758,00;2226637573,00;3055882263,00;122613649399999,00;9505,00;57.81;28095,00
2021-08-31T13:45:00Z;599588,00;8070736694,00;7479828644,00;1354179688,00;2225262451,00;2216753235,00;22078125,00;3603262329,00;1046856403,00;9299,00;57.22;28495,00
2021-08-31T14:00:00Z;599737,00;1004761658,00;1084966202,00;1297921906,00;222077713,00;2213137054,00;2208665771,00;4244254303,00;130243187,00;9922,00;57.03;28.46
2021-08-31T14:15:00Z;59986,00;1128991013,00;852354126,00;1492326965,00;2218027496,00;2213800507,00;2205884094,00;4301346207,00;1461121655,00;10105,00;57.25;28695,00
2021-08-31T14:30:00Z;60002,00;939250946,00;105628273,00;1268458252,00;2224767151,00;2216478729,00;221550415,00;4121686935,00;1221216583,00;11112,00;57075,00;28715,00
2021-08-31T14:45:00Z;600231,00;1094763336,00;1019321136,00;1377851257,00;2215968781,00;2208377686,00;2202028351,00;4370983505,00;1415507793,00;10100,00;56.51;29.21
2021-08-31T15:00:00Z;599805,00;8608078003,00;8596237946,00;1393143768,00;2220791779,00;2211607056,00;2205894165,00;3860195923,00;1115297699,00;11107,00;56.08;29.5
2021-08-31T15:15:00Z;600232,00;8586857605,00;8557121277,00;1410277405,00;2223584442,00;2216920929,00;2209792786,00;3888815689,00;1113820076,00;9536,00;55.69;29.56
2021-08-31T15:30:00Z;600187,00;9128491211,00;8504182434,00;1173982315,00;2214624786,00;2210759583,00;2204120178,00;3679632187,00;1180108929,00;9990,00;55.48;29.62
2021-08-31T15:45:00Z;600359,00;912086792,00;7496892548,00;1445047607,00;2232170258,00;222794754,00;2215570526,00;3822212601,00;1186309052,00;10133,00;55455,00;29.61
2021-08-31T16:00:00Z;59998,00;812620163,00;8593260193,00;1313604431,00;2229231567,00;2221347198,00;2216793671,00;3736702347,00;1057465172,00;9194,00;554899999999999,00;29.53
2021-08-31T16:15:00Z;599891,00;9090574646,00;7380822754,00;1416481323,00;2243073273,00;2237966461,00;2226858978,00;378625640899999,00;1188690567,00;9374,00;55.81;29345,00
2021-08-31T16:30:00Z;600296,00;1017120514,00;1004865875,00;1286066589,00;2242969818,00;2235836639,00;2231057892,00;42048172,00;1332166004,00;8975,00;55.72;29.42
2021-08-31T16:45:00Z;599837,00;7576511383,00;6923233795,00;1262345734,00;2241672516,00;2235802307,00;2227010956,00;3374478149,00;9906905174,00;9212,00;55.47;29605,00
2021-08-31T17:00:00Z;600456,00;452734375,00;7445196533,00;9773423767,00;2265388031,00;2251459198,00;2250304413,00;277116641999999,00;5987811565,00;7571,00;55855,00;29515,00
2021-08-31T17:15:00Z;599918,00;5903461456,00;1565659943,00;1596508942,00;2264443665,00;2246144714,00;2252285461,00;393203125,00;781639576,00;6611,00;561449999999999,00;29425,00
2021-08-31T17:30:00Z;600074,00;2540362167,00;4187607193,00;515605545,00;2269618683,00;2263396301,00;2260212708,00;1525648785,00;3368317366,00;5464,00;570049999999999,00;28.9
2021-08-31T17:45:00Z;599788,00;2819605637,00;5262070465,00;4799052811,00;2272531281,00;2261318817,00;2262062225,00;1648875427,00;3745199203,00;4032,00;57155,00;28865,00
2021-08-31T18:00:00Z;600279,00;198854599,00;3559631348,00;2448337173,00;2284520721,00;2274313049,00;2276373444,00;9733643532,00;2656448841,00;3192,00;56845,00;29065,00
2021-08-31T18:15:00Z;599995,00;201796608,00;2999715614,00;2136945724,00;2276938171,00;2267583618,00;2268762817,00;8692528725,00;2686133623,00;2027,00;569599999999999,00;28985,00
2021-08-31T18:30:00Z;599961,00;1388221645,00;2815204811,00;281506176,00;2269972992,00;2256428833,00;2258924103,00;8532268524,00;1841624141,00;2107,00;56.86;28.76
2021-08-31T18:45:00Z;599866,00;142061224,00;254010849,00;280687027,00;2274129791,00;2263279572,00;2262911072,00;8220990181,00;1887531638,00;2424,00;57325,00;28.28
2021-08-31T19:00:00Z;600288,00;9751197815,00;2718449402,00;2682673264,00;2292017365,00;2277502747,00;2279333496,00;772905159,00;1305745006,00;2170,00;58055,00;28135,00
2021-08-31T19:15:00Z;59996,00;1019441986,00;2325523186,00;2706784821,00;2287721252,00;2274880524,00;2273722839,00;7276551723,00;1361806989,00;1756,00;59045,00;27.75
